contest-tmp2m-14d__tmp2m,index
20.9439876,401175
27.40246308,401176
28.44066293,401177
22.10029723,401178
28.19717262,401179
23.9691602,401180
21.68948706,401181
22.33404682,401182
29.00853959,401183
29.90617281,401184
22.80020057,401185
22.77012285,401186
29.21255149,401187
29.73385006,401188
29.73888051,401189
27.1642622,401190
23.72397871,401191
22.88597038,401192
26.63830859,401193
24.75332953,401194
21.18147281,401195
25.43614312,401196
28.09265913,401197
24.50168852,401198
22.55503319,401199
26.0869378,401200
26.09717996,401201
20.69735931,401202
29.21113496,401203
26.44080415,401204
22.92494519,401205
21.19933268,401206
28.16305611,401207
23.57513892,401208
22.35942075,401209
22.00917618,401210
23.69130368,401211
24.61381899,401212
27.5495434,401213
24.02686401,401214
29.6565984,401215
22.8814978,401216
21.63416688,401217
26.39922994,401218
24.07015512,401219
24.70257372,401220
29.97574692,401221
26.89415424,401222
24.71825424,401223
28.12248895,401224
20.62848136,401225
22.27500023,401226
24.15429395,401227
29.71949362,401228
26.45330902,401229
23.51182168,401230
23.96108923,401231
20.52585333,401232
24.96739915,401233
26.53651467,401234
22.24221877,401235
27.11806332,401236
29.02179507,401237
25.68391868,401238
21.25680981,401239
29.33283997,401240
29.76557156,401241
20.23219596,401242
26.5081462,401243
28.9959533,401244
29.69938447,401245
22.12187368,401246
26.91371497,401247
23.30781014,401248
21.24404185,401249
22.18392911,401250
25.69347457,401251
23.27572413,401252
23.35146798,401253
20.94804288,401254
25.35939067,401255
21.91091734,401256
28.90980869,401257
29.19117048,401258
22.10006021,401259
20.82419745,401260
21.81411911,401261
20.62896305,401262
28.95324002,401263
26.84383966,401264
20.70030267,401265
29.9502205,401266
26.85161404,401267
20.2545721,401268
26.7755452,401269
29.4766869,401270
25.15789698,401271
27.70222738,401272
28.29479861,401273
23.8428254,401274
24.15185884,401275
24.14693007,401276
29.07410538,401277
26.88770545,401278
20.44948501,401279
24.83852721,401280
27.59491064,401281
24.69021147,401282
23.41480087,401283
22.27475445,401284
22.25515232,401285
29.83563838,401286
24.47185928,401287
28.00614135,401288
29.13851652,401289
22.25636596,401290
23.29140859,401291
23.4190344,401292
28.93247804,401293
27.6609553,401294
21.59043714,401295
26.99057815,401296
27.13888583,401297
25.35237281,401298
22.54969566,401299
23.41987975,401300
29.41219589,401301
22.38138358,401302
24.77192966,401303
27.56738102,401304
20.14034601,401305
28.82519807,401306
26.73242431,401307
22.35598276,401308
29.46470172,401309
25.1109424,401310
24.40809823,401311
24.83856113,401312
28.96311449,401313
27.23843093,401314
27.65309548,401315
20.31840572,401316
22.71447856,401317
21.88438695,401318
21.63602187,401319
26.06852112,401320
22.50451974,401321
25.86582257,401322
22.07517711,401323
24.54976958,401324
21.24596541,401325
22.2351403,401326
28.13941063,401327
21.44996906,401328
29.42880748,401329
20.47295218,401330
24.31935806,401331
20.71618804,401332
28.72979014,401333
29.95970261,401334
21.07604323,401335
27.34527943,401336
21.27674201,401337
27.87665853,401338
27.24853021,401339
26.41653251,401340
21.8736704,401341
22.19026145,401342
22.12703892,401343
21.38468069,401344
26.91303489,401345
22.56441414,401346
29.33202393,401347
20.52369174,401348
26.93911542,401349
28.55617592,401350
24.4639026,401351
28.73886035,401352
22.41192627,401353
28.75916116,401354
24.65473112,401355
26.68939961,401356
23.97380715,401357
24.2639757,401358
26.50629932,401359
25.52741286,401360
21.76023529,401361
20.66549753,401362
29.95120776,401363
29.46846432,401364
24.79257112,401365
23.7531274,401366
28.74807538,401367
21.39926664,401368
20.46001919,401369
26.20290435,401370
29.24662092,401371
22.16630294,401372
20.61817386,401373
21.24960608,401374
21.62809646,401375
27.35953719,401376
22.79360183,401377
24.59281147,401378
28.75433742,401379
28.06666864,401380
29.87647612,401381
23.46644795,401382
27.96730708,401383
22.81742792,401384
21.46120564,401385
24.84320951,401386
27.51931463,401387
24.55059063,401388
28.38913531,401389
25.8828561,401390
24.89576226,401391
24.30753461,401392
29.469878,401393
29.25804031,401394
21.21202077,401395
27.08624232,401396
24.20397727,401397
24.53523701,401398
27.45512799,401399
29.71166175,401400
21.62633971,401401
21.41866914,401402
22.38056746,401403
26.92620648,401404
22.81297453,401405
27.66824096,401406
29.29684232,401407
25.62484461,401408
23.2167366,401409
24.60873376,401410
29.48946503,401411
29.25383511,401412
24.95448152,401413
21.30252487,401414
29.88399935,401415
23.13039738,401416
24.46891018,401417
20.02818326,401418
27.93902503,401419
22.56159981,401420
20.84593424,401421
20.2945718,401422
22.01154073,401423
22.98520102,401424
26.29853997,401425
23.53486956,401426
25.30702051,401427
22.80074905,401428
24.30545575,401429
27.72872957,401430
24.35570452,401431
25.67372326,401432
22.19736276,401433
24.32567736,401434
29.14145696,401435
28.4743615,401436
23.14569293,401437
20.47570579,401438
27.27406603,401439
21.53717792,401440
22.92626036,401441
20.69831627,401442
28.12642592,401443
26.54668077,401444
28.05961782,401445
24.27596301,401446
21.82212537,401447
24.81235874,401448
20.60250888,401449
20.4157814,401450
21.07070875,401451
24.06468994,401452
23.42732597,401453
27.13559311,401454
29.68822174,401455
24.67591959,401456
26.19792398,401457
24.93894721,401458
23.9932343,401459
23.51231867,401460
25.73019574,401461
25.75277138,401462
21.25004372,401463
27.11868835,401464
21.68802457,401465
20.02640978,401466
24.98810009,401467
21.03402379,401468
22.97626778,401469
28.74866126,401470
27.78563222,401471
25.83842442,401472
21.43604507,401473
24.53317318,401474
22.55898767,401475
24.90042849,401476
26.4587808,401477
23.34110479,401478
20.10089302,401479
20.70749948,401480
25.03487327,401481
28.88790496,401482
24.69442895,401483
21.02011129,401484
29.99263774,401485
22.94817377,401486
24.9400709,401487
28.40600038,401488
22.47305065,401489
22.33888011,401490
23.16776425,401491
26.51463418,401492
21.82068018,401493
23.63674844,401494
24.01537785,401495
24.41125454,401496
26.20782502,401497
21.97745212,401498
27.72186945,401499
25.80444812,401500
21.49998293,401501
22.25700278,401502
24.06628526,401503
28.98376177,401504
26.95634475,401505
21.16062795,401506
23.85250578,401507
22.22626476,401508
29.79456134,401509
24.0089632,401510
22.03043954,401511
20.4837098,401512
22.61183906,401513
20.81048769,401514
22.78618055,401515
29.48186394,401516
24.26573726,401517
20.26280115,401518
25.09940425,401519
22.94617309,401520
26.41930671,401521
20.04446961,401522
25.48076779,401523
20.94063563,401524
23.49841523,401525
28.27388623,401526
28.93193663,401527
23.31195313,401528
25.34310869,401529
24.41756566,401530
22.28411041,401531
27.37231168,401532
24.39834467,401533
24.70514896,401534
23.03302764,401535
25.20052762,401536
21.1060432,401537
27.58799504,401538
28.04631835,401539
20.02845341,401540
25.55639399,401541
25.14714292,401542
22.49899215,401543
26.09700247,401544
24.91144384,401545
21.67445705,401546
20.46570702,401547
28.09548878,401548
24.62771174,401549
27.468928,401550
20.65108342,401551
23.63536537,401552
29.67385241,401553
26.74475183,401554
25.72008059,401555
27.22170329,401556
25.85847971,401557
28.68589639,401558
28.93351926,401559
28.16133469,401560
24.15451678,401561
28.93403151,401562
28.16206082,401563
24.4947058,401564
24.08344262,401565
24.98203468,401566
20.24045888,401567
28.72964645,401568
24.12719712,401569
24.71502712,401570
24.82447131,401571
23.08551417,401572
24.39699863,401573
26.0575349,401574
26.39312283,401575
25.20053752,401576
21.08329381,401577
22.9900681,401578
24.28267138,401579
29.28083397,401580
25.29858715,401581
23.79861026,401582
24.16799287,401583
21.53172222,401584
22.33621517,401585
22.87096543,401586
27.11768955,401587
26.81641128,401588
23.404004,401589
24.75837502,401590
28.33640818,401591
26.65191631,401592
26.86921057,401593
20.80711388,401594
28.74812127,401595
26.99030347,401596
22.91541368,401597
22.52629758,401598
21.54766013,401599
20.55798033,401600
27.70799497,401601
28.77079708,401602
21.85733185,401603
26.12570571,401604
29.55139902,401605
26.56556763,401606
20.51356347,401607
24.545847,401608
23.7065106,401609
29.34261454,401610
28.12270119,401611
26.56746959,401612
20.53376787,401613
29.40485087,401614
27.75614365,401615
25.92069272,401616
22.50208728,401617
24.01395741,401618
26.9726584,401619
28.53796254,401620
21.39043085,401621
29.56360053,401622
28.44784764,401623
23.04421685,401624
28.84968868,401625
23.21196739,401626
26.63997031,401627
29.53085614,401628
29.65501079,401629
22.5655241,401630
28.74421299,401631
21.20369926,401632
23.78360477,401633
28.76130096,401634
27.86536971,401635
29.03145918,401636
25.69149899,401637
21.96883314,401638
22.34114379,401639
24.68851592,401640
27.35253958,401641
21.44664857,401642
24.40949693,401643
24.31238643,401644
22.86002801,401645
21.55736784,401646
24.5057491,401647
20.19596619,401648
20.61597707,401649
22.37808029,401650
28.32648696,401651
20.0562207,401652
28.00753692,401653
22.75827844,401654
23.43158312,401655
20.61895824,401656
28.96849194,401657
26.19433729,401658
20.07749434,401659
23.99527791,401660
22.72422422,401661
28.89705753,401662
21.10364473,401663
28.1637209,401664
27.19488102,401665
22.22282332,401666
29.24332815,401667
26.57670822,401668
26.35248151,401669
29.21372348,401670
20.91657524,401671
26.29775873,401672
26.00893734,401673
29.75140315,401674
23.27000801,401675
26.81871144,401676
29.47156586,401677
20.98961228,401678
23.13322709,401679
20.48940874,401680
21.49339469,401681
24.05817088,401682
25.3880273,401683
23.69158268,401684
28.95930481,401685
28.02018855,401686
26.32908872,401687
23.57106076,401688
22.84783886,401689
21.1085626,401690
20.02464135,401691
20.79174365,401692
27.29228751,401693
21.46644287,401694
23.43364335,401695
20.75506519,401696
23.61653677,401697
24.34466404,401698
25.60709293,401699
26.81273296,401700
28.01515624,401701
29.41786772,401702
28.16168452,401703
25.13928717,401704
28.48741303,401705
28.70312275,401706
21.16912495,401707
26.9723595,401708
22.42692579,401709
23.41318853,401710
25.11394028,401711
24.63644989,401712
29.05615961,401713
29.50327623,401714
27.3066122,401715
25.86044223,401716
21.89467301,401717
21.66804774,401718
23.07798741,401719
21.30916477,401720
21.07784203,401721
23.45417115,401722
20.52114657,401723
23.47624796,401724
27.06741753,401725
28.49534822,401726
25.85867738,401727
27.67632559,401728
28.20031776,401729
24.37897852,401730
28.32014625,401731
28.02722698,401732
21.00504093,401733
28.15457384,401734
23.8900077,401735
26.87768753,401736
23.0337733,401737
23.99393304,401738
27.37283706,401739
20.06977274,401740
23.59844443,401741
26.12092697,401742
21.84583643,401743
22.84366127,401744
22.55208015,401745
29.10569557,401746
29.1785654,401747
28.75684213,401748
20.18636592,401749
25.48157932,401750
20.90629983,401751
22.22610191,401752
20.36714347,401753
20.2162273,401754
27.69566284,401755
28.39898224,401756
26.21955093,401757
27.45638482,401758
28.33100218,401759
27.28725673,401760
22.96185979,401761
23.33171618,401762
23.23558753,401763
27.39371384,401764
29.38972085,401765
22.27232705,401766
28.77859012,401767
25.18637715,401768
29.88628877,401769
27.70660169,401770
27.17588502,401771
27.14226137,401772
26.95021466,401773
28.59233504,401774
29.2058486,401775
22.0860429,401776
28.97896451,401777
20.08287915,401778
27.19056057,401779
21.68941025,401780
25.1264868,401781
20.41006967,401782
28.6020306,401783
26.61317931,401784
22.04070187,401785
28.22105621,401786
24.49290342,401787
24.22299811,401788
24.19564011,401789
24.16765246,401790
28.17117096,401791
20.42507812,401792
25.04126208,401793
25.53667675,401794
20.82499887,401795
23.21767099,401796
25.94398481,401797
27.86200199,401798
22.90162067,401799
22.3537985,401800
20.67148678,401801
26.47591726,401802
26.51613461,401803
23.63521441,401804
23.97467181,401805
20.65654357,401806
29.38401225,401807
20.53598605,401808
21.13977168,401809
21.90369543,401810
26.58501903,401811
21.02835951,401812
20.61752874,401813
28.15794608,401814
23.22532188,401815
24.17603119,401816
25.82955339,401817
27.36646545,401818
25.77894532,401819
26.81458273,401820
26.38488395,401821
28.26332351,401822
21.980553,401823
24.65105864,401824
24.50882107,401825
29.23607264,401826
20.64521795,401827
22.06917769,401828
29.01385901,401829
23.99229289,401830
26.66277174,401831
21.5420242,401832
26.18222067,401833
29.15154293,401834
27.06178103,401835
29.67127636,401836
28.71961344,401837
23.12924943,401838
29.27944255,401839
27.24061742,401840
24.95276826,401841
28.35307042,401842
21.62530522,401843
22.10283792,401844
28.57632445,401845
24.44276196,401846
27.00386286,401847
22.74660638,401848
27.29978208,401849
22.73461872,401850
27.2546851,401851
24.84095196,401852
29.64742171,401853
22.42803242,401854
28.69224051,401855
26.39053735,401856
23.23643231,401857
27.69468973,401858
27.935108,401859
24.92674261,401860
27.51508674,401861
23.83639565,401862
20.98397057,401863
27.33336808,401864
29.12856192,401865
25.26419661,401866
20.46383804,401867
21.7357665,401868
25.22282051,401869
28.57509613,401870
24.11230733,401871
27.67755779,401872
28.30135874,401873
20.46621265,401874
26.13557184,401875
25.47109931,401876
20.92718733,401877
26.47680763,401878
23.96017648,401879
28.59514355,401880
26.95885254,401881
24.91008899,401882
21.29938776,401883
27.06713106,401884
23.81014725,401885
24.9451688,401886
20.16582689,401887
21.27267509,401888
27.66585991,401889
27.72545249,401890
26.72970354,401891
21.17346275,401892
25.03926459,401893
21.01147929,401894
23.62608111,401895
29.18971914,401896
23.63376445,401897
25.37536683,401898
29.52232079,401899
26.14969936,401900
28.7961358,401901
20.80916338,401902
23.14550324,401903
23.75254096,401904
25.04792024,401905
21.18858209,401906
21.9359211,401907
25.24139022,401908
20.58312309,401909
26.86838033,401910
20.30048279,401911
23.23773189,401912
28.89515337,401913
26.82390723,401914
20.58630014,401915
24.45020689,401916
25.80891014,401917
24.1707119,401918
20.7807644,401919
22.42577417,401920
27.11481071,401921
29.37476651,401922
26.21126291,401923
25.39083444,401924
24.26476308,401925
22.14398847,401926
29.53423256,401927
20.19656584,401928
24.56144821,401929
29.68456482,401930
26.00067907,401931
22.2155183,401932
25.71134276,401933
24.22219619,401934
24.90719464,401935
25.0050029,401936
28.48761323,401937
27.46352051,401938
22.54811487,401939
20.50425221,401940
28.77854229,401941
28.39453157,401942
28.08041289,401943
28.90708436,401944
22.42080584,401945
27.9438324,401946
26.85692752,401947
21.55767283,401948
28.79398018,401949
26.51120799,401950
24.12644561,401951
29.23953431,401952
20.14177247,401953
21.24825555,401954
23.2085911,401955
27.07167603,401956
23.84345349,401957
29.46625111,401958
27.95501,401959
27.35524831,401960
26.61934565,401961
26.94486071,401962
29.42478652,401963
21.71217247,401964
29.87698317,401965
26.33116356,401966
26.72524264,401967
21.58299062,401968
26.94992476,401969
21.88636846,401970
26.17387558,401971
27.71655026,401972
21.97929789,401973
26.2919322,401974
29.76866565,401975
28.32357148,401976
23.1207536,401977
24.9258498,401978
27.82783362,401979
23.6305555,401980
20.42576616,401981
22.65397902,401982
24.25124393,401983
29.02248575,401984
23.89557141,401985
20.58260056,401986
22.37621776,401987
27.27643851,401988
20.93839689,401989
24.2833194,401990
20.21058979,401991
28.20392755,401992
25.5635935,401993
22.95345781,401994
25.794905,401995
29.97483246,401996
25.8501346,401997
26.92604274,401998
23.4343181,401999
21.58070027,402000
25.80469828,402001
27.80427963,402002
25.22686936,402003
24.94597457,402004
26.45851114,402005
21.373754,402006
29.79912595,402007
23.27844094,402008
26.56472236,402009
22.48811144,402010
22.65810033,402011
22.38489392,402012
20.19871151,402013
20.28127575,402014
24.20932723,402015
22.08529159,402016
27.51714255,402017
27.56023637,402018
26.52582852,402019
21.94145867,402020
20.77919041,402021
29.87165773,402022
24.46412828,402023
24.11950067,402024
23.48468917,402025
22.34273594,402026
24.07220901,402027
23.89987588,402028
28.26262518,402029
26.62961079,402030
23.83648943,402031
25.87944421,402032
21.61221492,402033
29.02519684,402034
22.6946738,402035
26.33949921,402036
23.38085295,402037
23.48274449,402038
24.81693051,402039
27.4217144,402040
20.44017042,402041
27.88200938,402042
24.07342962,402043
24.98258211,402044
24.4506147,402045
22.7842249,402046
28.15478873,402047
22.50012859,402048
29.46991712,402049
21.53686856,402050
20.75032764,402051
21.99203667,402052
22.52657848,402053
21.70927752,402054
21.57818242,402055
20.25821607,402056
29.86594875,402057
28.55135378,402058
20.853958,402059
20.1351282,402060
29.55862761,402061
23.00822558,402062
21.09222439,402063
24.08177557,402064
20.87707673,402065
23.46682347,402066
23.66721032,402067
24.04657214,402068
24.60056226,402069
27.5276872,402070
20.17134256,402071
25.99676181,402072
20.55305459,402073
21.93416789,402074
26.12164897,402075
25.75757382,402076
28.78797114,402077
27.52441236,402078
20.1427416,402079
22.47124457,402080
21.0283105,402081
22.99683355,402082
26.29311458,402083
27.26259397,402084
24.53015714,402085
29.27086563,402086
23.50742302,402087
22.29187372,402088
28.00019377,402089
21.33282663,402090
26.69911778,402091
25.01181065,402092
26.81482447,402093
29.44439503,402094
28.28373512,402095
23.48090753,402096
23.15503038,402097
20.4019717,402098
24.49516738,402099
29.86889832,402100
27.4035557,402101
22.39595752,402102
23.89483892,402103
25.13984454,402104
25.39074544,402105
21.73911161,402106
27.39923635,402107
28.8915961,402108
26.27641849,402109
28.15374296,402110
25.40464121,402111
23.80656878,402112
24.05130776,402113
20.16065321,402114
24.06670792,402115
23.73326531,402116
28.54372159,402117
28.05939858,402118
28.57268685,402119
21.79569312,402120
25.46671494,402121
28.44616771,402122
24.21117333,402123
21.1709445,402124
29.76726697,402125
25.76992963,402126
29.18865457,402127
20.19998774,402128
22.74858932,402129
21.0080622,402130
20.559989,402131
27.46546828,402132
29.31599885,402133
25.16419682,402134
27.34630069,402135
21.67594142,402136
25.42761172,402137
27.28521394,402138
26.97569058,402139
20.23567416,402140
20.69939442,402141
24.78705051,402142
26.39759685,402143
23.11451381,402144
23.24049075,402145
29.88438699,402146
20.0854074,402147
28.85758293,402148
28.44062908,402149
24.46952881,402150
20.08593444,402151
20.810463,402152
20.71620097,402153
27.9781866,402154
21.31216372,402155
28.01943383,402156
28.01959353,402157
24.07988976,402158
24.54617377,402159
20.52860993,402160
21.34848373,402161
27.51566384,402162
23.77112993,402163
22.51710601,402164
26.52957363,402165
25.95991522,402166
29.43184458,402167
26.33470944,402168
24.6726947,402169
26.68716848,402170
27.76020277,402171
22.90206411,402172
20.11585475,402173
23.4823767,402174
29.71551294,402175
23.34319698,402176
29.58303246,402177
29.81047946,402178
27.24032768,402179
20.41401479,402180
20.90518809,402181
23.46404123,402182
20.92426389,402183
29.07957007,402184
24.56256193,402185
27.16622058,402186
28.05011377,402187
22.47600447,402188
26.73874509,402189
25.36131699,402190
26.45715855,402191
27.73299054,402192
21.33542531,402193
27.23036805,402194
22.4271829,402195
26.01098386,402196
21.52899771,402197
21.20411417,402198
22.05178111,402199
22.283098,402200
21.26290508,402201
29.1617599,402202
29.82376067,402203
20.90196282,402204
24.33252725,402205
27.06545545,402206
27.31050255,402207
23.22825653,402208
22.98942976,402209
24.00640863,402210
23.53354608,402211
28.92840542,402212
22.39104946,402213
20.69027369,402214
28.86927274,402215
27.73598255,402216
20.30179808,402217
29.93130487,402218
27.97594439,402219
29.10222276,402220
21.89130573,402221
27.90983069,402222
21.31912907,402223
25.9611445,402224
21.27767679,402225
20.49379591,402226
29.63034917,402227
25.86474053,402228
26.49722573,402229
24.17253056,402230
20.8390847,402231
25.39594078,402232
22.06366216,402233
24.16378293,402234
20.78448012,402235
26.73932636,402236
20.20846069,402237
29.19359276,402238
24.02757147,402239
23.50646958,402240
22.48340257,402241
22.60780192,402242
22.74443966,402243
22.03227942,402244
21.4004797,402245
28.42811731,402246
22.33596063,402247
26.85343509,402248
27.21665914,402249
25.55347719,402250
21.60329816,402251
29.75803124,402252
27.95854665,402253
29.28578407,402254
29.46271999,402255
26.31759467,402256
25.17911291,402257
20.71153563,402258
28.97715121,402259
22.76152869,402260
25.12126517,402261
23.27288987,402262
25.48865198,402263
23.69212111,402264
24.12013981,402265
23.6882717,402266
28.97725866,402267
27.00441273,402268
21.08664634,402269
22.95235946,402270
25.2580907,402271
23.44013025,402272
22.74690309,402273
23.94718519,402274
23.64507323,402275
23.25767355,402276
24.85939013,402277
25.7016285,402278
25.44005736,402279
29.90897766,402280
22.82733567,402281
23.94946389,402282
25.61855716,402283
24.22242284,402284
23.73968315,402285
25.51000637,402286
21.90917494,402287
26.99904397,402288
28.4242006,402289
20.85865722,402290
29.87489881,402291
25.0349541,402292
21.17045053,402293
27.46114823,402294
20.07441624,402295
22.89549193,402296
23.47009996,402297
22.52985267,402298
29.38110063,402299
20.77638097,402300
22.06159621,402301
25.92509272,402302
24.26107985,402303
26.07747772,402304
29.80813033,402305
23.31161528,402306
24.00875227,402307
21.12516126,402308
28.62121208,402309
28.00694517,402310
28.02421415,402311
26.29197634,402312
29.00879699,402313
25.09076612,402314
23.64810617,402315
21.94032517,402316
23.83893892,402317
25.48621705,402318
25.54171709,402319
27.2652257,402320
29.7177125,402321
20.09237172,402322
24.689415,402323
28.99656861,402324
27.28440177,402325
27.77686145,402326
22.21372059,402327
27.80111631,402328
20.55985339,402329
25.08579066,402330
21.95889914,402331
26.19905286,402332
21.33271425,402333
29.84974753,402334
25.60840143,402335
26.78347,402336
21.31881956,402337
21.75329102,402338
21.30304294,402339
20.52666738,402340
26.16596793,402341
23.36620053,402342
27.16787144,402343
27.71686867,402344
25.7669634,402345
26.80914464,402346
20.79134717,402347
26.47380767,402348
28.08865462,402349
26.35527951,402350
20.9003466,402351
22.37904813,402352
29.93585216,402353
28.16118561,402354
23.38377097,402355
28.29067139,402356
22.87334595,402357
28.96262005,402358
26.6121299,402359
25.71457934,402360
29.42889347,402361
22.40366218,402362
23.45431554,402363
29.70472073,402364
24.4311573,402365
20.19763596,402366
25.58546325,402367
21.95385502,402368
20.29964231,402369
25.82892271,402370
27.17209038,402371
25.20799054,402372
26.08887822,402373
22.55535651,402374
29.28443853,402375
24.9492212,402376
24.71528113,402377
28.73562264,402378
23.0912788,402379
24.06180978,402380
28.97793318,402381
21.57290524,402382
27.03693578,402383
21.10529502,402384
29.58620304,402385
23.2292834,402386
29.18452779,402387
23.64783618,402388
22.86181098,402389
26.87832047,402390
22.32548044,402391
24.83923347,402392
28.94284361,402393
20.52105653,402394
23.87945712,402395
20.07874896,402396
21.46069233,402397
21.85752673,402398
21.68379825,402399
23.00613014,402400
21.56791829,402401
26.48697309,402402
28.53338298,402403
25.93214614,402404
23.27901699,402405
29.37269689,402406
20.61204691,402407
20.19871008,402408
26.51365502,402409
23.65756277,402410
20.0067593,402411
26.2461764,402412
22.27950825,402413
23.31144493,402414
25.4510001,402415
24.65274402,402416
29.08515354,402417
25.26115859,402418
29.63320891,402419
23.88691345,402420
24.20334999,402421
24.41877286,402422
24.47004074,402423
24.52359728,402424
28.04856401,402425
27.22182968,402426
23.09394399,402427
22.35181074,402428
25.92569929,402429
28.93499939,402430
25.72251545,402431
23.15240264,402432
23.48176854,402433
27.51966707,402434
28.77122331,402435
26.32636293,402436
23.64982962,402437
24.5521139,402438
24.48250935,402439
21.49563724,402440
24.25838389,402441
26.82522235,402442
21.98599223,402443
26.47470064,402444
21.36288545,402445
29.73599376,402446
20.31698911,402447
21.03052016,402448
27.15182546,402449
29.96964022,402450
28.31448967,402451
28.71453502,402452
23.94737993,402453
23.48789861,402454
23.40122068,402455
25.61672843,402456
23.11732013,402457
21.49456567,402458
20.9411694,402459
20.44087056,402460
23.84395199,402461
24.58127589,402462
24.64976577,402463
24.92533651,402464
22.97812938,402465
25.53472313,402466
29.08662285,402467
24.46315863,402468
25.63248843,402469
29.77694615,402470
23.58660905,402471
21.83926646,402472
21.54329241,402473
22.2689296,402474
22.87717913,402475
25.02866461,402476
23.87855524,402477
26.79919196,402478
27.19660736,402479
29.11879061,402480
28.25773877,402481
28.87052519,402482
24.15815697,402483
27.64903071,402484
25.11375305,402485
28.83149892,402486
22.2146277,402487
29.91546704,402488
28.36023019,402489
21.14259785,402490
21.86809809,402491
23.86461597,402492
22.55154941,402493
23.56254078,402494
27.4241074,402495
27.02734316,402496
21.77105071,402497
23.4734874,402498
24.93575995,402499
28.27612902,402500
27.73352108,402501
28.75856963,402502
22.11081848,402503
22.80850299,402504
26.33911508,402505
25.87932626,402506
20.23556747,402507
23.59168879,402508
26.60983144,402509
29.85282069,402510
20.12473066,402511
25.22470791,402512
25.32948257,402513
29.80330092,402514
21.87741229,402515
22.79879547,402516
27.86854074,402517
29.73234059,402518
20.62237444,402519
25.78755836,402520
20.01839223,402521
22.6199941,402522
21.93050464,402523
29.53549298,402524
20.19271855,402525
22.78065429,402526
23.25941353,402527
23.79892919,402528
21.15502301,402529
24.88521493,402530
25.3945066,402531
27.86071588,402532
29.47751275,402533
20.31831028,402534
28.7970449,402535
24.63627668,402536
27.27548356,402537
29.47714468,402538
24.54121174,402539
26.18992159,402540
22.74153824,402541
21.94661699,402542
24.12711211,402543
21.2409907,402544
24.14711414,402545
29.39001149,402546
26.11158511,402547
25.7145153,402548
21.1080751,402549
26.40752424,402550
26.19884108,402551
21.30719666,402552
29.62056843,402553
29.7666893,402554
20.09001428,402555
27.65789172,402556
20.94679811,402557
21.29679405,402558
24.94892553,402559
26.12463671,402560
29.9634474,402561
21.6237649,402562
27.66460619,402563
25.57790772,402564
25.67828916,402565
28.07202771,402566
23.45333939,402567
21.98536541,402568
27.7657694,402569
27.96710781,402570
21.38454412,402571
20.57235408,402572
22.5279571,402573
21.61856579,402574
20.17655867,402575
28.75664498,402576
28.45336983,402577
28.21340136,402578
27.86384662,402579
22.04382243,402580
22.16176079,402581
24.23408944,402582
24.55108978,402583
22.87497712,402584
22.97182211,402585
26.20914775,402586
26.71888931,402587
29.42642978,402588
28.04502675,402589
20.04926211,402590
26.42349723,402591
23.26730682,402592
21.31795016,402593
25.4193097,402594
26.74665831,402595
29.36277732,402596
21.40281242,402597
28.65642189,402598
21.06684795,402599
28.12061728,402600
20.7167134,402601
29.29705572,402602
20.52554508,402603
28.80945914,402604
27.32148238,402605
24.47760376,402606
26.14626056,402607
29.76040175,402608
27.88307922,402609
26.12928502,402610
29.74508448,402611
25.67594006,402612
25.97382701,402613
28.90177238,402614
28.70846241,402615
29.05672989,402616
26.67650546,402617
24.54476947,402618
27.07131345,402619
27.63782532,402620
27.72785841,402621
26.8612753,402622
27.10440077,402623
24.31640296,402624
23.36363241,402625
21.66280003,402626
24.10340069,402627
26.11632615,402628
28.28675216,402629
29.07921558,402630
23.23978132,402631
29.66500246,402632
23.10169477,402633
28.29065946,402634
20.65050555,402635
20.25258354,402636
24.02319681,402637
23.82763591,402638
26.51011436,402639
23.82003058,402640
28.62720276,402641
23.70416736,402642
25.54157168,402643
27.6031285,402644
21.03570269,402645
25.82229385,402646
29.6563138,402647
28.55925737,402648
21.08646713,402649
25.59147374,402650
20.22846949,402651
28.80735754,402652
23.75117446,402653
26.49767388,402654
26.76632402,402655
29.88561315,402656
29.12038594,402657
23.6301105,402658
27.66198662,402659
24.15072192,402660
24.78858102,402661
21.55742228,402662
21.40292299,402663
27.69451164,402664
27.55480719,402665
27.75345096,402666
22.77728226,402667
24.87076055,402668
22.48367982,402669
28.14232391,402670
27.35682752,402671
26.0912604,402672
28.54654146,402673
20.59851132,402674
22.01900618,402675
24.04557156,402676
21.79307802,402677
20.5932676,402678
23.48459663,402679
24.50002167,402680
22.03095695,402681
28.79860668,402682
28.52088248,402683
27.10141797,402684
21.43755147,402685
29.52665398,402686
23.17033445,402687
21.50436393,402688
22.82021404,402689
25.65652016,402690
29.45598257,402691
20.64245823,402692
29.94122173,402693
25.83049003,402694
24.08177772,402695
21.76360529,402696
22.60848327,402697
24.70547396,402698
21.32926281,402699
29.86909144,402700
25.96537768,402701
20.98658696,402702
25.56150658,402703
26.66908663,402704
22.54712969,402705
24.88372377,402706
25.54255564,402707
20.49994337,402708
28.18419559,402709
24.5476389,402710
22.93922682,402711
28.91265284,402712
28.13037761,402713
21.16859684,402714
24.05973569,402715
28.80809417,402716
22.95266903,402717
26.3291821,402718
21.65999694,402719
29.35231972,402720
23.35189488,402721
22.15555872,402722
24.80989805,402723
25.95845079,402724
26.6775468,402725
25.775528,402726
23.22537038,402727
28.91590312,402728
26.05780652,402729
